uuid,Members,Answers,Fully specified name:fr,Fully specified name:en,Short name:fr,Short name:en,Data class,Data type,_version:1,_order:1210
f0fdc521-bc45-49f6-a68a-ebe237d14f11,Birth;6 weeks;10 weeks;14 weeks;6 months;9 months;11 months;15 months;24 months,,Histoire Vaccinale,Vaccination history,Histoire Vaccinale,Vaccination history,Misc,N/A,,
f9a95e5c-ba03-443a-8741-dfa0c7911b1a,51d7342d-d8ad-4061-97f3-c32724a47694;History of the HIV exposure;Medical background;Inpatient;Vaccination history,,2. Antecedents de l'enfant,2. Child background,2. Antecedents de l'enfant,2. Child background,Misc,N/A,,
7c42bb50-6c18-4e83-85c8-91691de1b7f5,,,Rhume,Cold,Rhume,Cold,Misc,N/A,,
92831c66-cd56-4401-b442-650d1a4b3b63,,,Mal à l'oreille,Ear sore,Mal à l'oreille,Ear sore,Misc,N/A,,
39f8bd17-0062-4540-876b-5c8808f05e01,,,Difficulte à réspirer,Difficulty breathing,Difficulte à réspirer,Difficulty breathing,Misc,N/A,,
10fb0efd-63ea-4873-a660-07bc402a34e5,,,Bouche douloureuse,Mouth pain,Bouche douloureuse,Mouth pain,Misc,N/A,,
1f592562-4e15-11e4-8a57-0800271c1b75,,,Maux de tête,Headache,Maux de tête,Headache,Misc,N/A,,
16dd4da3-07ad-450e-98c2-f878d67eb7d4,,,Gonflements (ou tuméfaction),Swelling (or swelling),Gonflements (ou tuméfaction),Swelling (or swelling),Misc,N/A,,
1e35fb1a-4e15-11e4-8a57-0800271c1b75,,,Dysphagie,Dysphagia,Dysphagie,Dysphagia,Misc,N/A,,
675f61a8-12ae-4785-ad31-0631ea0b0fc6,,,Manque d'appétit / ne boit pas,Lack of appetite / not drinking,Manque d'appétit / ne boit pas,Lack of appetite / not drinking,Misc,N/A,,
0be82453-b763-4718-a17e-5b1f0c916272,,,Retart staturo-pondéral,Weighted Retardation,Retart staturo-pondéral,Weighted Retardation,Misc,N/A,,
5eb7c731-1f52-4b0b-ad61-971a39b9185e,,,Motif de la consultation,Reason for consultation,Motif de la consultation,Reason for consultation,Misc,Text,,
4f88ff50-cf7a-49b9-b6e4-d4b5cba2834d,,Cold;Ear sore;Difficulty breathing;Fever;Cough;Weight loss;Mouth pain;Headache;Convulsions;Swelling (or swelling);Tiredness;Abdominal pain;Dysphagia;Lack of appetite / not drinking;Diarrhea;Vomiting;Weighted Retardation,Plaintes Actuelles,Current complaints,Plaintes Actuelles,Current complaints,Misc,Coded,,
44e01c69-c33f-4970-afba-9948941fd753,,,"Autres, à lister s'ils ne sont pas mentionnés ci-dessus",Other Complaints,"Autres, à lister s'ils ne sont pas mentionnés ci-dessus",Other Complaints,Misc,Text,,
066b59d5-2a37-4df6-8b5a-46ceba35f301,Reason for consultation;Current complaints;Other Complaints,,3. Consultation initiale,3. Initial consultation,3. Consultation initiale,3. Initial consultation,Misc,N/A,,
7a47645a-3753-4cf7-b528-d1bd27a48dfd,,Normal;Abnormal,Etat General,General Condition,Etat General,General Condition,Misc,Coded,,
6e8db887-2d5b-401a-981a-1723450788b6,,Normal;Abnormal,Examen Peau/muqueuse,Skin / Mucosa Exam,Examen Peau/muqueuse,Skin / Mucosa Exam,Misc,Coded,,
dbe4f0b5-76e0-4a6a-906e-3f2875d10b15,,Normal;Abnormal,Examen Tête/cou,Head / neck Exam,Examen Tête/cou,Head / neck Exam,Misc,Coded,,
3631f2a1-79f5-44ea-afd4-d0b09bec38dc,,Normal;Abnormal,"Examen Oreille, nez, gorge, bouche","Ear, nose, throat, mouth and ear Exam","Examen Oreille, nez, gorge, bouche","Ear, nose, throat, mouth and ear Exam",Misc,Coded,,
cab636e0-81d4-48c4-ab5c-a904f4713518,,Normal;Abnormal,"Examen Vision, audition","Vision, hearing Exam","Examen Vision, audition","Vision, hearing Exam",Misc,Coded,,
9e2f77a3-0dc3-4a5c-80db-076078fcc687,,Normal;Abnormal,Examen Poumons,Lung Exam,Examen Poumons,Lung Exam,Misc,Coded,,
5e8b3c5d-e1ab-4813-a9ed-3298af5667c1,,Normal;Abnormal,Examen Abdomen,Abdomen Exam,Examen Abdomen,Abdomen Exam,Misc,Coded,,
c3642ddd-6118-4ebe-b374-69ded8dce9b3,,Normal;Abnormal,Examen Musculo-squelettique,Musculoskeletal Exam,Examen Musculo-squelettique,Musculoskeletal Exam,Misc,Coded,,
5956f974-2e96-40be-bffa-b681fab46800,,Normal;Abnormal,Examen Développement psychomoteur,Psychomotor Development Exam,Examen Développement psychomoteur,Psychomotor Development Exam,Misc,Coded,,
157dd7e1-27ff-4b13-a3b3-6644c9db5b6a,,Normal;Abnormal,Examen Adénopathies,Adenopathies,Examen Adénopathies,Adenopathies,Misc,Coded,,
b0ad2565-e9a7-4ee9-a132-14658c86a432,,Normal;Abnormal,Autres Système,Other systems,Autres Système,Other systems,Misc,Coded,,
81b6f586-c6cb-4323-869d-933810f8277d,WHO Stage,,4. Classification de l'OMS,4. WHO classification,4. Classification de l'OMS,4. WHO classification,Misc,N/A,,
a77b3cc0-352d-42a6-8f4a-28d8f4dc5b07,,,Nom du Centre,Name of Center,Nom du Centre,Name of Center,Misc,Text,,
9169e24e-d0e1-4707-8686-123e677c2f4e,,,Date d'initiation,Date of Initiation,Date d'initiation,Date of Initiation,Misc,Date,,
a34064a9-51df-4d1d-aee5-0c4b8b1a696b,,,Protocole d'initiation,Initiation Protocol,Protocole d'initiation,Initiation Protocol,Misc,Text,,
3e7e3802-bfa5-42db-9ac9-2e4e67b1d3e8,,,Redémarrage,Restarting,Redémarrage,Restarting,Misc,N/A,,
31d64612-e223-403b-a8c3-9cdfa691239e,,,Modification,Modification,Modification,Modification,Misc,N/A,,
43070137-b5b3-408e-8731-0b37fb9a9761,,,Prolongation,Extension,Prolongation,Extension,Misc,Text,,
14ce00db-c07f-4186-8f08-3441a88da3cb,,Restarting;Modification;Extension,Modification du traitetement,Modification of Treatment,Modification du traitetement,Modification of Treatment,Misc,Coded,,
cd278ad7-c9f3-4cd5-adc5-9150813ea95f,,1st line;1st substituted line;2nd line,Protocole ARV,ARV Protocol,Protocole ARV,ARV Protocol,Misc,Coded,,
9f85ab62-36c2-4904-99aa-42c6362fabdc,Name of Center;Date of Initiation;Initiation Protocol;Modification of Treatment;ARV Protocol,,Patients référés d'un autre centre(Non naïf),Patients from Another Center (Non-naive),Patients référés d'un autre centre(Non naïf),Patients from Another Center (Non-naive),Misc,N/A,,
97b30092-34d5-4be0-9a2b-52739a8ef20a,Patients from Another Center (Non-naive),,5. Traitement initial,5. Initial treatment,5. Traitement initial,5. Initial treatment,Misc,N/A,,
a64d43f1-21b9-42ed-a5aa-7bcf235266f8,,,Conseiller,Counselor,Conseiller,Counselor,Misc,N/A,,
4528d64e-1e03-4097-a3f2-e6fca5943914,,,Psycologue,Psychologist,Psycologue,Psychologist,Misc,N/A,,
64053421-d51c-4b54-b602-4f5e080b265e,,,Nutritionniste,Nutritionist,Nutritionniste,Nutritionist,Misc,N/A,,
10826884-0b72-46ed-9e64-6012a53dd4af,,,CREN (centre de nutrition),CREN (nutrition center),CREN (centre de nutrition),CREN (nutrition center),Misc,N/A,,
fee87e80-788b-4e45-9cbd-6c8c6f3a6336,,,Consultation observance/ETP,Adherence councelling/ therapeutic education,Consultation observance/ETP,Adherence councelling/ therapeutic education,Misc,N/A,,
dfa4b4ff-71db-480f-a119-ab3c031b32a1,,,Unité PEC TB,PEC TB Unit,Unité PEC TB,PEC TB Unit,Misc,N/A,,
959c5de5-ab84-4662-beba-c62829340d5b,,,Vaccination,Vaccination,Vaccination,Vaccination,Misc,N/A,,
8da12f5e-3408-4593-91bf-835ac5055d93,,,Activité de groupe,Support Group Activity,Activité de groupe,Support Group Activity,Misc,N/A,,
ea98f816-251e-4639-8b2a-15377ea0fd86,,Counselor;Psychologist;Nutritionist;CREN (nutrition center);Inpatient;Adherence councelling/ therapeutic education;PEC TB Unit;Vaccination;Support Group Activity,Rèfèrence vers,Referal to,Rèfèrence vers,Referal to,Misc,Coded,,
3445288c-5ad0-4690-8dee-f61bad3a9668,,,Autre référence,Other Referral,Autre référence,Other Referral,Misc,Text,,
44c12f7e-f5f8-41ff-9cfa-f3287baacc0c,,,Plan De Soins/Autre Observations,Care Plan,Plan De Soins/Autre Observations,Care Plan,Misc,Text,,
e3131002-af2e-4ce2-8821-122523f963dd,Referal to;Other Referral;Care Plan,,"6. Référence/plan de soins ","6. Referrals/care plan ",6. Référence/plan de soins,6. Referrals/care plan,Misc,N/A,,
86ee9ab4-8081-4611-9f2b-e927628749ec,,,Date du rendez-vous,Appointment date,Date du rendez-vous,Appointment date,Misc,Date,,
48a724c1-fd24-45da-855c-33fcb4ce9c5d,"1. Parental identification;2. Child background;3. Initial consultation;4. WHO classification;5. Initial treatment;6. Referrals/care plan ",,Fiche du patient avec VIH - enfant,Patient with HIV - child initial,Fiche du patient avec VIH - enfant,Patient with HIV - child initial,Misc,N/A,,
