ID,name,categ_id/id,Product Type,Sale Price,Cost,mrp,active,available_in_pos,purchase_ok,sale_ok,company_id/id,purchase_method,cost_method,create_date,sale_delay,description,description_picking,drug,default_code,property_stock_inventory/id,invoice_policy,location_id/id,manufacturer/id,pos_categ_id/id,item_ids/id,property_stock_procurement/id,attribute_line_ids/id,property_stock_production/id,description_purchase,uom_po_id/id,description_sale,sequence,to_weight,track_service,tracking,uuid,uom_id/id,valuation,warehouse_id/id,warranty,weight
SERVICE_231,"Foreign body removal (Corneal, subtarsal)",services_eye_fees_surgery,Service,5000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,1434d850-f843-42a5-9be6-4d4c4a5162d1,product.product_uom_unit,manual_periodic,,0,0
SERVICE_232,Squint surgery,services_eye_fees_surgery,Service,90000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,ab1e4448-dd8f-4d32-9f33-ce5d9c98195f,product.product_uom_unit,manual_periodic,,0,0
SERVICE_233,Ptosis surgery,services_eye_fees_surgery,Service,50000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,21ca3b5b-1481-4662-bf69-d41d20998f40,product.product_uom_unit,manual_periodic,,0,0
SERVICE_234,Demoid cyst excision,services_eye_fees_surgery,Service,40000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,0e07d6ac-60a6-48a6-b94b-393bb9d0f00c,product.product_uom_unit,manual_periodic,,0,0
SERVICE_235,Corneal suturing as above,services_eye_fees_surgery,Service,25000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,93497f20-f2c3-4601-8533-6e0c794063e6,product.product_uom_unit,manual_periodic,,0,0
SERVICE_236,Intravitreal avastin injection,services_eye_fees_surgery,Service,40000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,89692013-c69d-48f6-b72e-104fe88aaf0f,product.product_uom_unit,manual_periodic,,0,0
SERVICE_237,Scleral buckle with sponge or encircling band,services_eye_fees_surgery,Service,200000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,6e3c117a-80c7-4b21-8cb4-97e7a6ca49f7,product.product_uom_unit,manual_periodic,,0,0
SERVICE_238,PPV + EL + GAS,services_eye_fees_surgery,Service,300000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,f0b7bc1c-fad1-4baf-b575-f96482635cd5,product.product_uom_unit,manual_periodic,,0,0
SERVICE_239,PPV+EL+SO,services_eye_fees_surgery,Service,500000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,fe73d4ff-101e-494b-ba25-93d20aa70c57,product.product_uom_unit,manual_periodic,,0,0
SERVICE_240,PPV + MP +EL + SO,services_eye_fees_surgery,Service,300000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,e29ab290-8ea1-43d8-ae13-b4ed1b9ea4e2,product.product_uom_unit,manual_periodic,,0,0
SERVICE_241,PPV + Removal of IOFB,services_eye_fees_surgery,Service,300000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,392ffb32-0bd8-4fb4-9e00-83a200ba77a8,product.product_uom_unit,manual_periodic,,0,0
SERVICE_242,PPV + Removal of IOL,services_eye_fees_surgery,Service,300000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,2d1a0ae5-3801-4d30-a17a-45487201b7e3,product.product_uom_unit,manual_periodic,,0,0
SERVICE_243,PPV + Phacofragmation of dislocation lens,services_eye_fees_surgery,Service,200000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,7a9e11e8-4425-4af5-834b-832bad752fdf,product.product_uom_unit,manual_periodic,,0,0
SERVICE_244,Removal of SO,services_eye_fees_surgery,Service,500000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,f6056ede-586b-4c47-b481-d0c0d60366ec,product.product_uom_unit,manual_periodic,,0,0
SERVICE_245,PPV + ERM Peeling + Gas for macular hole,services_eye_fees_surgery,Service,300000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,a8863d0a-c5a4-4ea7-9ae8-fffaedce6601,product.product_uom_unit,manual_periodic,,0,0
SERVICE_246,PPV + ERM Peeling,services_eye_fees_surgery,Service,300000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,2ea28941-7341-42a0-abb2-0e6daa02bc2c,product.product_uom_unit,manual_periodic,,0,0
SERVICE_247,PPV + sclera fixation IOL,services_eye_fees_surgery,Service,500000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,eb144ec7-b61b-4649-8675-3f4272b83e45,product.product_uom_unit,manual_periodic,,0,0
SERVICE_248,PPV + Sutureless sclera fixation IOL,services_eye_fees_surgery,Service,600000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,19b0032a-a0a8-4d84-b801-a6931ec932ed,product.product_uom_unit,manual_periodic,,0,0
SERVICE_249,PPV + Intravitreal Antibiotics +/- steroid,services_eye_fees_surgery,Service,300000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,50907191-fba0-4359-b709-b08827aaac67,product.product_uom_unit,manual_periodic,,0,0
SERVICE_250,Phacoemulsification + IOL + PPV,services_eye_fees_surgery,Service,600000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,3f95a73d-5e11-4db4-bb48-cce4837886c9,product.product_uom_unit,manual_periodic,,0,0
SERVICE_251,SB+PPV+MP+EL+SO,services_eye_fees_surgery,Service,300000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,dad7c862-ea6c-4e81-bbcb-1f2c40cd74a5,product.product_uom_unit,manual_periodic,,0,0
SERVICE_252,Phaco + IOL + SB + PPV + MP + EL + SO,services_eye_fees_surgery,Service,400000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,922f6014-4055-4a8b-ad29-afb0f04daeb4,product.product_uom_unit,manual_periodic,,0,0
SERVICE_253,Anterior PPV + Post capsulotomy Glasses,services_eye_fees_surgery,Service,200000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,13f3ee0e-d779-4b9c-8eb3-b5a221dec128,product.product_uom_unit,manual_periodic,,0,0
SERVICE_254,Glasses prescription,services_eye_fees_glasses,Service,5000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,3e3d4cea-aa74-44f3-abba-547927ccd53a,product.product_uom_unit,manual_periodic,,0,0
SERVICE_255,Glasses to staff,services_eye_fees_glasses,Service,2,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,109b9dff-b70b-49d4-942b-366b501a24ad,product.product_uom_unit,manual_periodic,,0,0
SERVICE_256,Lensometry on request,services_eye_fees_glasses,Service,1000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,4b3b52fb-1ac1-43b3-9942-8abd23a02839,product.product_uom_unit,manual_periodic,,0,0
SERVICE_257,Plano Add +1.00 To +3.01,services_eye_fees_glasses,Service,35000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,f54f12c6-d035-4368-851d-8996d63ceec0,product.product_uom_unit,manual_periodic,,0,0
SERVICE_258,Minus Add,services_eye_fees_glasses,Service,45000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,155bab45-8216-46bf-b530-36a16c15c7a0,product.product_uom_unit,manual_periodic,,0,0
SERVICE_259,Plus Add,services_eye_fees_glasses,Service,45000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,ca11a83a-04f0-419d-88fd-244ebe0b5555,product.product_uom_unit,manual_periodic,,0,0
SERVICE_260,Minus Spectacles -0.25 To -4.01,services_eye_fees_glasses,Service,35000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,06fe1da0-ae79-41f9-b4f2-df8b3251864d,product.product_uom_unit,manual_periodic,,0,0
SERVICE_261,Minus Spectacles -5.00 + Above,services_eye_fees_glasses,Service,45000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,48e6c902-5745-40a5-80e8-10f6bb69394f,product.product_uom_unit,manual_periodic,,0,0
SERVICE_262,Minus Spectacles -6.00 + Above,services_eye_fees_glasses,Service,55000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,9987963c-d13d-4f6a-8748-06b291cca348,product.product_uom_unit,manual_periodic,,0,0
SERVICE_263,Plus Spectacles +0.25 to + 3.01,services_eye_fees_glasses,Service,35000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,435e5508-5e2f-4374-b9df-fb990df59267,product.product_uom_unit,manual_periodic,,0,0
SERVICE_264,Plano photochormic (Glass),services_eye_fees_glasses,Service,25000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,b7dfd07c-2113-42bc-bf6e-cff1c68aba94,product.product_uom_unit,manual_periodic,,0,0
SERVICE_265,Plano photo-antireflex plastic,services_eye_fees_glasses,Service,35000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,4c704561-2f42-4672-a912-aa205f870c15,product.product_uom_unit,manual_periodic,,0,0
SERVICE_266,Plano add photo antireflex,services_eye_fees_glasses,Service,35000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,1796f7d3-5737-46b4-8bbb-1685512c8e76,product.product_uom_unit,manual_periodic,,0,0
SERVICE_267,Progressive spectacles,services_eye_fees_glasses,Service,80000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,b1236411-404f-4bd5-ad29-bf6b2f32e888,product.product_uom_unit,manual_periodic,,0,0
SERVICE_268,Sphero-cylindrical,services_eye_fees_glasses,Service,45000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,468e217a-22a6-4651-9444-fb76af413690,product.product_uom_unit,manual_periodic,,0,0
SERVICE_269,Sphero-cylindrical + Anti-Refle plus add,services_eye_fees_glasses,Service,65000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,6fc85e15-caab-4ee6-a509-cd4c5bd07fa2,product.product_uom_unit,manual_periodic,,0,0
SERVICE_270,Plano add +1.00 To 3.01,services_eye_fees_glasses,Service,35000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,43db17e5-52f8-4ff6-8525-f94d470602ac,product.product_uom_unit,manual_periodic,,0,0
SERVICE_271,Minus add,services_eye_fees_glasses,Service,45000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,f48a4dd6-1a8d-4fad-89f7-943442b476cb,product.product_uom_unit,manual_periodic,,0,0
SERVICE_272,Plus add,services_eye_fees_glasses,Service,45000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,4ecc87f0-ae0b-4030-9d3e-1cd6eb9249e0,product.product_uom_unit,manual_periodic,,0,0
SERVICE_273,Minus -0.50 to -5.01,services_eye_fees_glasses,Service,25000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,513ea1ee-7200-413e-9ef0-54ed822061f7,product.product_uom_unit,manual_periodic,,0,0
SERVICE_274,Minus -6.00 + above (Spheres),services_eye_fees_glasses,Service,55000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,97b0d307-fda6-4953-b225-801a72c186e2,product.product_uom_unit,manual_periodic,,0,0
SERVICE_275,Plus spectacles + 0.25 + above ,services_eye_fees_glasses,Service,25000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,70d6b090-44f6-4e5f-9a49-ff31bbb40b56,product.product_uom_unit,manual_periodic,,0,0
SERVICE_276,Progressive: plano add,services_eye_fees_glasses,Service,80000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,1a0d2b2c-6284-4cc6-9434-4dffa9ca3ec0,product.product_uom_unit,manual_periodic,,0,0
SERVICE_277,Ready made plano add + case,services_eye_fees_glasses,Service,8000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,0c8d39f6-fdce-4433-b55d-33e0cc106292,product.product_uom_unit,manual_periodic,,0,0
SERVICE_278,Ready made direct readers (bought),services_eye_fees_glasses,Service,6500,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,e57fe9f4-11ae-4a78-8455-ba45ae3b1bc8,product.product_uom_unit,manual_periodic,,0,0
SERVICE_279,Ready made direct readers (Cbm donation),services_eye_fees_glasses,Service,3000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,7078e327-deaf-40a9-8385-25296d961514,product.product_uom_unit,manual_periodic,,0,0
SERVICE_280,Ready made aphakic spectacle,services_eye_fees_glasses,Service,65000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,45ff8abd-979f-4ceb-b674-c5a5bdb99bce,product.product_uom_unit,manual_periodic,,0,0
SERVICE_281,3x tele. 3911,services_low_vision_fees_telescope,Service,15500,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,98751c63-a74f-4180-a84e-44199454b397,product.product_uom_unit,manual_periodic,,0,0
SERVICE_282,4x tele. 3913,services_low_vision_fees_telescope,Service,16000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,cfb45007-4923-414d-be89-289149718b00,product.product_uom_unit,manual_periodic,,0,0
SERVICE_283,5x tele. 3914,services_low_vision_fees_telescope,Service,20000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,52c5b0ee-5ef9-4675-b2dc-1e376429a930,product.product_uom_unit,manual_periodic,,0,0
SERVICE_284,6x tele. 3915,services_low_vision_fees_telescope,Service,17500,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,bfacd35a-36e6-42e6-8231-0db4daa64f48,product.product_uom_unit,manual_periodic,,0,0
SERVICE_285,8x tele. 3917,services_low_vision_fees_telescope,Service,17500,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,a6022ee9-7c65-47e0-8be7-a23256a3e330,product.product_uom_unit,manual_periodic,,0,0
SERVICE_286,10x tele. 3919,services_low_vision_fees_telescope,Service,19000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,957811b8-1835-4d4b-8b15-73345f14a46a,product.product_uom_unit,manual_periodic,,0,0
SERVICE_287,With 10D cap lens 6016,services_low_vision_fees_2.5x_and_6x_near_clipon_mono,Service,18000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,c1fd9e76-9140-4366-bf0b-c5b11c07b681,product.product_uom_unit,manual_periodic,,0,0
SERVICE_288,2.5x near clip-on mono. 6017,services_low_vision_fees_2.5x_and_6x_near_clipon_mono,Service,18000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,db61e003-4786-41f5-a26c-b52cd08e99d5,product.product_uom_unit,manual_periodic,,0,0
SERVICE_289,2.8x dist. clip-on mono. 6018,services_low_vision_fees_2.5x_and_6x_near_clipon_mono,Service,15000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,c1ab69f9-1147-43ce-87e4-f3b70b59c77f,product.product_uom_unit,manual_periodic,,0,0
SERVICE_290,3.5x near tele. fitted into a spec,services_low_vision_fees_2.5x_and_6x_near_clipon_mono,Service,28000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,1e28a023-4514-4fe3-b842-639a42f60def,product.product_uom_unit,manual_periodic,,0,0
SERVICE_291,2.8x dist. tele. fitted into a spec,services_low_vision_fees_2.5x_and_6x_near_clipon_mono,Service,23000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,96ddaaac-e15d-4483-8b56-b38027124cb7,product.product_uom_unit,manual_periodic,,0,0
SERVICE_292,2.5x near binocular tele. fitted into a frame angled to focus from 25cm to 35cm,services_low_vision_fees_2.5x_and_6x_near_clipon_mono,Service,38000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,e3bb322d-5cad-46fe-9cb3-0d40920f374d,product.product_uom_unit,manual_periodic,,0,0
