id,active,name,standard_price,list_price,mrp,categ_id/id,type,product_variant_ids/id,uom_po_id/id,uom_id/id,tracking
__export__.product_template_1578,TRUE,Cisplatine 25mg/FL,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1578,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1580,TRUE,Cisplatine 50mg,1,100,100,__export__.product_category_13,Stockable Product,__export__.product_product_1580,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1581,TRUE,Clarythromycine 250mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1581,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1582,TRUE,Clarythromycine 500mg,1,1500,1500,__export__.product_category_29,Stockable Product,__export__.product_product_1582,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1583,TRUE,Clindamycine 150mg,1,2,2,__export__.product_category_15,Stockable Product,__export__.product_product_1583,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1584,TRUE,Clindamycine 300mg,1,250,250,__export__.product_category_15,Stockable Product,__export__.product_product_1584,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1585,TRUE,Clofazimine 100mg,1,2,2,__export__.product_category_15,Stockable Product,__export__.product_product_1585,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1586,TRUE,Clofazimine 50mg,1,2,2,__export__.product_category_15,Stockable Product,__export__.product_product_1586,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1587,TRUE,Clomipramine 10mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1587,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1588,TRUE,Clomipramine 25mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1588,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1589,TRUE,Clomipramine 25mg/ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1589,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1590,TRUE,"Clonazepam 0,1mg",1,2,2,__export__.product_category_37,Stockable Product,__export__.product_product_1590,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1591,TRUE,Clonazepam 1mg,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1591,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1592,TRUE,Clonazepam 2mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1592,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1593,TRUE,"Clonidine 0,15mg",1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1593,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1594,TRUE,"Clonidine 0,15mg/ml",1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1594,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1595,TRUE,Clotrimazole 500mg vaginal,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1595,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2263,TRUE,Cloxacillin 125mg/5ml 100ml,1,50,50,__export__.product_category_45,Stockable Product,__export__.product_product_2263,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1596,TRUE,Cloxacilline 125mg/5ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1596,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1597,TRUE,"Cloxacilline 250mg, sous blister",1,50,50,__export__.product_category_29,Stockable Product,__export__.product_product_1597,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1598,TRUE,"Cloxacilline 250mg, sous blister -",1,2,2,__export__.product_category_15,Stockable Product,__export__.product_product_1598,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1599,TRUE,Cloxacilline 500mg,1,60,60,__export__.product_category_15,Stockable Product,__export__.product_product_1599,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1600,TRUE,"Cloxacilline 500mg/2,5ml, 1000mg/5ml",1,1500,1500,__export__.product_category_13,Stockable Product,__export__.product_product_1600,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1601,TRUE,Cloxacilline PPI 500mg,1,2,2,__export__.product_category_34,Stockable Product,__export__.product_product_1601,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1603,TRUE,Codeïne+Paracétamol 20mg+400mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1603,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1602,TRUE,Codeïne Phosphate 30mg,1,25,25,__export__.product_category_29,Stockable Product,__export__.product_product_1602,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1604,TRUE,Colchicine 500mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1604,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1605,TRUE,Complexe vitaminique B1 B6 B12 10mg,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1605,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1606,TRUE,Complexe vitaminique B1 B6 B12 15mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1606,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2265,TRUE,Cornergel 10g,1,3000,3000,__export__.product_category_45,Stockable Product,__export__.product_product_2265,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2266,TRUE,Co-Trimaxazole 200/40mg/5 Susp,1,150,150,__export__.product_category_14,Stockable Product,__export__.product_product_2266,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1607,TRUE,Cromoglycate disodique 1%,1,30000,30000,__export__.product_category_37,Stockable Product,__export__.product_product_1607,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1608,TRUE,Cromoglycate disodique 20mg pour nébulisation,1,2,2,__export__.product_category_39,Stockable Product,__export__.product_product_1608,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1609,TRUE,Crotamiton 4g/40g (1%),1,2,2,__export__.product_category_35,Stockable Product,__export__.product_product_1609,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1134,TRUE,CTX 100/20mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1134,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1180,TRUE,CTX 120mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1180,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1135,TRUE,CTX 200/40mg/ml,1,2,2,__export__.product_category_30,Stockable Product,__export__.product_product_1135,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1184,TRUE,CTX 240,1,2,2,__export__.product_category_30,Stockable Product,__export__.product_product_1184,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1137,TRUE,CTX 400/80mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1137,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1182,TRUE,CTX 480mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1182,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1610,TRUE,"Cyanocolamine (Vit. B12) 1mg/ml, 1ml",1,2,2,__export__.product_category_33,Stockable Product,__export__.product_product_1610,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1611,TRUE,Cyclocérine 1g ou,1,2,2,__export__.product_category_15,Stockable Product,__export__.product_product_1611,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1612,TRUE,"Cyclopentolate 0,5%",1,2,2,__export__.product_category_37,Stockable Product,__export__.product_product_1612,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2270,TRUE,"Cyclopentolate, 0.5% eye drops",1,8000,8000,__export__.product_category_44,Stockable Product,__export__.product_product_2270,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2269,TRUE,"Cyclopentolate HCI, 1% eye drops",1,4000,4000,__export__.product_category_44,Stockable Product,__export__.product_product_2269,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1613,TRUE,Cyclophosphamide 250mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1613,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1614,TRUE,Cyclophosphamide 500mg/FL,1,30,30,__export__.product_category_13,Stockable Product,__export__.product_product_1614,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1615,TRUE,Cyclosporine 25mg,1,2,2,__export__.product_category_15,Stockable Product,__export__.product_product_1615,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1616,TRUE,Cyprotérone 100mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1616,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1617,TRUE,Cyprotérone 50mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1617,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1618,TRUE,Cytarabine 100mg,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1618,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1619,TRUE,Cytotec 200mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1619,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2443,TRUE,Dacarbacine 200mg inj,1,2400,2400,__export__.product_category_13,Stockable Product,__export__.product_product_2443,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1620,TRUE,Dacarbazine 100mg/FL,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1620,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1621,TRUE,Dantrolène 25mg,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1621,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1622,TRUE,Dantrolène 50mg,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1622,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1623,TRUE,Dapsone 25mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1623,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1624,TRUE,Dapsone 50mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1624,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1625,TRUE,Daunorubicine 20mg/FL,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1625,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2271,TRUE,Deep Relief Cream,1,1500,1500,__export__.product_category_35,Stockable Product,__export__.product_product_2271,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1626,TRUE,Deferrioxamine (chelateur du fer) 100mg/ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1626,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2272,TRUE,Depoprovera 150mg inj,1,100,100,__export__.product_category_13,Stockable Product,__export__.product_product_2272,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1627,TRUE,Dermobacter mous. pour application locale FL/300ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1627,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2273,TRUE,"Dex 5%/1/2 N.S IV, 1000ml",1,2000,2000,__export__.product_category_13,Stockable Product,__export__.product_product_2273,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2274,TRUE,"Dex 5%/1/2 N.S IV, 100ml",1,50,50,__export__.product_category_13,Stockable Product,__export__.product_product_2274,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2275,TRUE,"Dex 5%/1/2 N.S IV, 250ml",1,100,100,__export__.product_category_13,Stockable Product,__export__.product_product_2275,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2276,TRUE,"Dex 5%/1/2 N.S IV, 500ml",1,300,300,__export__.product_category_13,Stockable Product,__export__.product_product_2276,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2444,TRUE,"Dexametasone Sodium, 0.1% 5ml",1,35,35,__export__.product_category_44,Stockable Product,__export__.product_product_2444,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1628,TRUE,"Dexaméthasone 0,5mg",1,1500,1500,__export__.product_category_29,Stockable Product,__export__.product_product_1628,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2182,TRUE,Dexaméthasone 4mg/ml,1,20,20,__export__.product_category_13,Stockable Product,__export__.product_product_2182,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_191,TRUE,Dexaméthasone 4mg/ml,1,20,20,__export__.product_category_13,Stockable Product,__export__.product_product_191,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1629,TRUE,"Dexaméthasone 5mg, sous blister",1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1629,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1631,TRUE,Dexaméthasone+framycétine (5mg+31 500UI)/5ml,1,2,2,__export__.product_category_37,Stockable Product,__export__.product_product_1631,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1632,TRUE,Dexamethasone+Néomycine+polymyxine B,1,2,2,__export__.product_category_31,Stockable Product,__export__.product_product_1632,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1633,TRUE,Dexamethasone+Néomycine+polymyxine B (3mg+10 500UI+18000UI)/3ml,1,2,2,__export__.product_category_37,Stockable Product,__export__.product_product_1633,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1630,TRUE,Dexamethasone phosphate sodique 4mg/ml 1ml,1,2,2,__export__.product_category_33,Stockable Product,__export__.product_product_1630,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1634,TRUE,Dextrométhophane 15mg/ml,1,2,2,__export__.product_category_21,Stockable Product,__export__.product_product_1634,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1635,TRUE,Dextrométhophane 4mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1635,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1636,TRUE,Dextrométhophane 5mg/ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1636,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2445,TRUE,"Dextrose 10% IV, 250ml",1,500,500,__export__.product_category_13,Stockable Product,__export__.product_product_2445,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2449,TRUE,"Dextrose 50% IV, 100ml",1,30,30,__export__.product_category_13,Stockable Product,__export__.product_product_2449,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2446,TRUE,"Dextrose 5% IV, 1000ml",1,2000,2000,__export__.product_category_13,Stockable Product,__export__.product_product_2446,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2447,TRUE,"Dextrose 5% IV, 250ml",1,20,20,__export__.product_category_13,Stockable Product,__export__.product_product_2447,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2448,TRUE,"Dextrose 5% IV, 500ml",1,1500,1500,__export__.product_category_13,Stockable Product,__export__.product_product_2448,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1637,TRUE,Diazepam 10mg/2ml,1,2,2,__export__.product_category_33,Stockable Product,__export__.product_product_1637,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1639,TRUE,Diazepam 5mg/ml,1,300,300,__export__.product_category_33,Stockable Product,__export__.product_product_1639,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1640,TRUE,"Diazépam 5mg/ml/0,5ml par voie rectale",1,2,2,__export__.product_category_24,Stockable Product,__export__.product_product_1640,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1641,TRUE,Diazépam 5mg/ml/2ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1641,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1638,TRUE,"Diazepam 5mg, sous blister",1,1500,1500,__export__.product_category_29,Stockable Product,__export__.product_product_1638,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1642,TRUE,Diclofénac 25mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1642,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1643,TRUE,Diclofénac 50mg,1,25,25,__export__.product_category_29,Stockable Product,__export__.product_product_1643,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1644,TRUE,Diclofénac 75mg/ml,1,100,100,__export__.product_category_13,Stockable Product,__export__.product_product_1644,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2277,TRUE,Diclofenac eye drops,1,1000,1000,__export__.product_category_44,Stockable Product,__export__.product_product_2277,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1645,TRUE,Diclofénac Sodique 25mg/ml,1,2,2,__export__.product_category_33,Stockable Product,__export__.product_product_1645,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1646,TRUE,Diclofénac Sodique 50mg sous blister,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1646,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1647,TRUE,Diclofénac Sodique 75mg/3ml,1,2,2,__export__.product_category_33,Stockable Product,__export__.product_product_1647,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1648,TRUE,Diethylcabamazine Citrate 50mg sous blister,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1648,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2183,TRUE,Diéthylcarbamazine 100mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_2183,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_211,TRUE,Diéthylcarbamazine 100mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_211,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1649,TRUE,"Diféuines (I, II et III) 23mg+32mg+54mg",1,2,2,__export__.product_category_30,Stockable Product,__export__.product_product_1649,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1650,TRUE,"Digoxine 0,25mg",1,300,300,__export__.product_category_29,Stockable Product,__export__.product_product_1650,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1652,TRUE,Digoxine 250µg/ml,1,2,2,__export__.product_category_33,Stockable Product,__export__.product_product_1652,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1653,TRUE,Digoxine 250µg/ml 2ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1653,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1651,TRUE,"Digoxine 250µg, sous blister",1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1651,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1654,TRUE,Digoxine 500µg/2ml,1,2,2,__export__.product_category_33,Stockable Product,__export__.product_product_1654,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1655,TRUE,Digoxine 50µg/ml,1,2,2,__export__.product_category_30,Stockable Product,__export__.product_product_1655,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1656,TRUE,Dihydralazine 200mg,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1656,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1657,TRUE,Dihydralazine 20mg/ml 1ml,1,2,2,__export__.product_category_33,Stockable Product,__export__.product_product_1657,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1658,TRUE,Dinitrate d’isosorbide 5mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1658,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1659,TRUE,Diosmectite 3g gel en,1,2,2,__export__.product_category_40,Stockable Product,__export__.product_product_1659,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1660,TRUE,Dioxyde de carbone,1,2,2,__export__.product_category_39,Stockable Product,__export__.product_product_1660,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2278,TRUE,Dithranolis oint. 0.1%,1,30,30,__export__.product_category_35,Stockable Product,__export__.product_product_2278,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1661,TRUE,Dobutamine 250mg/20ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1661,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1662,TRUE,"Docétaxel 20mg/0,5ml",1,30,30,__export__.product_category_13,Stockable Product,__export__.product_product_1662,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1663,TRUE,Docétaxel 80mg/2ml à diluer,1,2,2,__export__.product_category_21,Stockable Product,__export__.product_product_1663,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1664,TRUE,Dompéridone 10mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1664,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1665,TRUE,Dopamine 40mg/ml 5ml,1,1500,1500,__export__.product_category_13,Stockable Product,__export__.product_product_1665,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1666,TRUE,Dopamine Chlorhydrate 200mg/5ml,1,2,2,__export__.product_category_33,Stockable Product,__export__.product_product_1666,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1667,TRUE,Dopamine Chlorhydrate 40mg/ml,1,2,2,__export__.product_category_33,Stockable Product,__export__.product_product_1667,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2279,TRUE,Doxazosin 2mg,1,2850,2850,__export__.product_category_29,Stockable Product,__export__.product_product_2279,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2280,TRUE,Doxazosin 4mg Tablets,1,6000,6000,__export__.product_category_29,Stockable Product,__export__.product_product_2280,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1668,TRUE,Doxorubicine 2mg/ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1668,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2281,TRUE,Doxorubicine 50mg inj,1,5000,5000,__export__.product_category_13,Stockable Product,__export__.product_product_2281,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_223,TRUE,Doxycycline 100mg,1,5000,5000,__export__.product_category_29,Stockable Product,__export__.product_product_223,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2185,TRUE,Doxycycline 100mg,1,5000,5000,__export__.product_category_29,Stockable Product,__export__.product_product_2185,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1669,TRUE,Doxycycline 250mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1669,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1670,TRUE,Doxycycline 500mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1670,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1671,TRUE,"Doxycycline Chlorhydrate 100mg, sous blister",1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1671,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1672,TRUE,Dropéridol 5mg/ml 10ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1672,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1673,TRUE,Drotaverine Butylscopolaminebromide,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1673,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1674,TRUE,Drotaverine Butylscopolaminebromide 40mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1674,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1139,TRUE,DRV/r 600/100mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1139,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1140,TRUE,DTG 50mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1140,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1675,TRUE,Eau pour préparation injectable (EPPI) 10ml ou flapule,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1675,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1676,TRUE,Eau pour préparation injectable (EPPI) 2ml ou flapule,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1676,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1677,TRUE,Eau pour préparation injectable (EPPI) 5ml ou flapule,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1677,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1678,TRUE,Eflonitine 200mg/100ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1678,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1144,TRUE,EFV 200mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1144,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1142,TRUE,EFV 200mg/ml,1,2,2,__export__.product_category_30,Stockable Product,__export__.product_product_1142,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1146,TRUE,EFV 400mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1146,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1148,TRUE,EFV 600mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1148,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2186,TRUE,Enalapril 5mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_2186,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_226,TRUE,Enalapril 5mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_226,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2283,TRUE,Endoxan 1gm inj,1,100,100,__export__.product_category_13,Stockable Product,__export__.product_product_2283,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1679,TRUE,Enoxaparine 10 000UI/1ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1679,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1680,TRUE,"Enoxaparine 2 000UI/0,2ml",1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1680,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1681,TRUE,"Enoxaparine 4 000UI/0,4ml",1,30,30,__export__.product_category_13,Stockable Product,__export__.product_product_1681,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1682,TRUE,"Enoxaparine 6 000UI/0,6ml",1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1682,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1683,TRUE,"Enoxaparine 8 000UI/0,8ml",1,1500,1500,__export__.product_category_13,Stockable Product,__export__.product_product_1683,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1684,TRUE,Eosine 1% alcoolique,1,2,2,__export__.product_category_21,Stockable Product,__export__.product_product_1684,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1685,TRUE,Ephédrine 30mg/ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1685,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2284,TRUE,Ephedrine 30mg Tablet,1,4000,4000,__export__.product_category_29,Stockable Product,__export__.product_product_2284,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2285,TRUE,Ephedrine 50mg injection,1,1500,1500,__export__.product_category_13,Stockable Product,__export__.product_product_2285,product.product_uom_unit,product.product_uom_unit,By Lots
